timestamp,actual_filt_ntu,predicted_filt_ntu,residual_ntu
2026-03-11 13:00:00,0.05,0.05412567824416902,-0.004125678244169019
2026-03-11 15:00:00,0.05,0.05300183446238575,-0.0030018344623857496
2026-03-11 17:00:00,0.05,0.053570991166530586,-0.0035709911665305835
2026-03-11 19:00:00,0.05,0.0523533881793276,-0.0023533881793275993
2026-03-11 21:00:00,0.05,0.05166802768739414,-0.0016680276873941371
2026-03-11 23:00:00,0.05,0.05092030233756759,-0.0009203023375675898
2026-03-12 01:00:00,0.05,0.06260094110126584,-0.012600941101265833
2026-03-12 03:00:00,0.05,0.061741853005691225,-0.011741853005691222
2026-03-12 05:00:00,0.05,0.06101580058932584,-0.011015800589325837
2026-03-12 07:00:00,0.05,0.06012636896601693,-0.01012636896601693
2026-03-12 09:00:00,0.05,0.06012636896601693,-0.01012636896601693
2026-03-12 11:00:00,0.04,0.06000257409624014,-0.020002574096240136
2026-03-12 13:00:00,0.04,0.04907298576065566,-0.009072985760655662
2026-03-12 15:00:00,0.04,0.050766425663465925,-0.010766425663465924
2026-03-12 17:00:00,0.04,0.05127531383455436,-0.011275313834554358
2026-03-12 19:00:00,0.07,0.04936926827277709,0.020630731727222913
2026-03-12 21:00:00,0.07,0.08285531987499707,-0.012855319874997065
2026-03-12 23:00:00,0.07,0.0796343693246417,-0.009634369324641692
2026-03-13 01:00:00,0.07,0.08012828665756971,-0.010128286657569707
2026-03-13 03:00:00,0.07,0.0831279411294527,-0.013127941129452689
2026-03-13 05:00:00,2.52,0.08168612707565502,2.438313872924345
2026-03-13 07:00:00,0.67,2.487668640622679,-1.8176686406226792
2026-03-13 09:00:00,0.19,0.5035816094038639,-0.31358160940386387
2026-03-13 11:00:00,0.19,0.07432360603451542,0.11567639396548458
2026-03-13 13:00:00,0.18,0.34219338168508345,-0.16219338168508346
2026-03-13 15:00:00,0.08,0.21997846144591737,-0.13997846144591736
2026-03-13 17:00:00,0.12,0.08323006660396981,0.036769933396030186
2026-03-13 19:00:00,0.06,0.13201606260862264,-0.07201606260862264
2026-03-13 21:00:00,0.06,0.06911670073914113,-0.009116700739141129
2026-03-13 23:00:00,0.06,0.05956737837266319,0.0004326216273368086
2026-03-14 01:00:00,0.08,0.06999414778397547,0.010005852216024527
2026-03-14 03:00:00,0.08,0.08234369950326374,-0.002343699503263741
2026-03-14 05:00:00,0.08,0.08145031116866325,-0.0014503111686632458
2026-03-14 07:00:00,0.09,0.08903852008604421,0.0009614799139557872
2026-03-14 09:00:00,0.09,0.10071467999342208,-0.010714679993422085
2026-03-14 11:00:00,0.09,0.09952990558841922,-0.009529905588419221
2026-03-14 13:00:00,0.07,0.09982155598184121,-0.029821555981841205
2026-03-14 15:00:00,0.08,0.08120312057730215,-0.0012031205773021525
2026-03-14 17:00:00,0.05,0.09579383135680883,-0.045793831356808826
2026-03-14 19:00:00,0.05,0.06486946091965694,-0.014869460919656935
2026-03-14 21:00:00,0.05,0.0646195198284139,-0.01461951982841389
2026-03-14 23:00:00,0.05,0.0678369699587083,-0.0178369699587083
2026-03-15 01:00:00,0.05,0.06390398224394413,-0.013903982243944124
2026-03-15 03:00:00,0.05,0.06559384517493913,-0.015593845174939128
2026-03-15 05:00:00,0.05,0.06602796099080953,-0.016027960990809526
2026-03-15 07:00:00,0.05,0.06602796099080953,-0.016027960990809526
2026-03-15 09:00:00,0.08,0.06602796099080953,0.013972039009190473
2026-03-15 11:00:00,0.07,0.09597966184302258,-0.02597966184302257
2026-03-15 13:00:00,0.09,0.08347931081146422,0.00652068918853578
2026-03-15 15:00:00,0.08,0.10208030425948168,-0.02208030425948168
2026-03-15 17:00:00,0.09,0.09660196788283718,-0.006601967882837179
2026-03-15 19:00:00,0.06,0.10418123973137906,-0.044181239731379066
2026-03-15 21:00:00,0.06,0.061021035730610476,-0.0010210357306104784
2026-03-15 23:00:00,0.06,0.06163199124309524,-0.0016319912430952446
2026-03-16 01:00:00,0.08,0.06506425864434189,0.014935741355658116
2026-03-16 03:00:00,0.08,0.08093732931535412,-0.0009373293153541185
2026-03-16 05:00:00,0.08,0.07938194494084096,0.000618055059159045
2026-03-16 07:00:00,0.09,0.07779106100959662,0.012208938990403373
2026-03-16 09:00:00,0.09,0.08985350353945631,0.00014649646054368248
2026-03-16 11:00:00,0.08,0.08855653896353965,-0.008556538963539653
2026-03-16 13:00:00,0.08,0.07836814579095357,0.001631854209046435
2026-03-16 15:00:00,0.08,0.07985383324201788,0.00014616675798212464
2026-03-16 17:00:00,0.07,0.08039264724109407,-0.010392647241094066
2026-03-16 19:00:00,0.07,0.06919391558764262,0.0008060844123573829
2026-03-16 21:00:00,0.07,0.07040195118915091,-0.0004019511891509009
2026-03-16 23:00:00,0.06,0.07060012986456743,-0.010600129864567431
2026-03-17 01:00:00,0.06,0.059866726536458685,0.0001332734635413127
2026-03-17 03:00:00,0.06,0.060719254779482125,-0.0007192547794821272
2026-03-17 05:00:00,0.06,0.06185406631645643,-0.001854066316456432
2026-03-17 07:00:00,0.07,0.06074013552289191,0.009259864477108096
2026-03-17 09:00:00,0.07,0.07047461269712922,-0.0004746126971292147
2026-03-17 11:00:00,0.07,0.06963712995352521,0.0003628700464747975
2026-03-17 13:00:00,0.07,0.06863004032748149,0.001369959672518517
2026-03-17 15:00:00,0.07,0.07055174293395183,-0.0005517429339518265
2026-03-17 17:00:00,0.04,0.07055528719838271,-0.030555287198382707
2026-03-17 19:00:00,0.04,0.04069419716808857,-0.0006941971680885714
2026-03-17 21:00:00,0.04,0.043159006330446704,-0.0031590063304467036
2026-03-17 23:00:00,0.04,0.044770413038090894,-0.004770413038090893
2026-03-18 01:00:00,0.04,0.04109567952314602,-0.0010956795231460217
2026-03-18 03:00:00,0.05,0.04129333570508617,0.008706664294913832
2026-03-18 05:00:00,0.06,0.05130250913992383,0.008697490860076165
2026-03-18 07:00:00,0.05,0.06045415020400273,-0.010454150204002727
2026-03-18 09:00:00,0.05,0.048808233987863096,0.0011917660121369064
2026-03-18 11:00:00,0.05,0.05059029904778646,-0.0005902990477864578
2026-03-18 13:00:00,0.05,0.05334422847373661,-0.00334422847373661
2026-03-18 15:00:00,0.05,0.05234819488829212,-0.0023481948882921183
2026-03-18 17:00:00,0.05,0.05274052798198927,-0.0027405279819892672
2026-03-18 19:00:00,0.05,0.0524491413370409,-0.002449141337040897
2026-03-18 21:00:00,0.06,0.05143920547457079,0.00856079452542921
2026-03-18 23:00:00,0.06,0.061720433702007534,-0.0017204337020075358
2026-03-19 01:00:00,0.06,0.060789039247724636,-0.0007890392477246377
2026-03-19 03:00:00,0.05,0.06067603754042502,-0.010676037540425017
2026-03-19 05:00:00,0.06,0.052233793792334116,0.007766206207665882
2026-03-19 07:00:00,0.07,0.0627045415035618,0.007295458496438201
2026-03-19 09:00:00,0.1,0.07279930769236041,0.027200692307639593
2026-03-19 11:00:00,0.06,0.09936059686505459,-0.039360596865054595
2026-03-19 13:00:00,0.06,0.05783397373298416,0.0021660262670158345
2026-03-19 15:00:00,0.06,0.06059715788485972,-0.0005971578848597212
2026-03-19 17:00:00,0.06,0.06935300502878765,-0.00935300502878765
2026-03-19 19:00:00,0.07,0.0638138965793527,0.006186103420647307
2026-03-19 21:00:00,0.07,0.07724444622618952,-0.007244446226189513
2026-03-19 23:00:00,0.07,0.07644012583204167,-0.006440125832041663
2026-03-20 01:00:00,0.07,0.07478383431034395,-0.004783834310343946
2026-03-20 03:00:00,0.07,0.07661881636397,-0.006618816363969993
2026-03-20 05:00:00,0.07,0.0759310904414648,-0.005931090441464795
2026-03-20 07:00:00,0.06,0.07675021267758445,-0.016750212677584447
2026-03-20 09:00:00,0.06,0.06590493556541176,-0.005904935565411759
2026-03-20 11:00:00,0.07,0.0668121839292992,0.0031878160707008024
2026-03-20 13:00:00,0.04,0.0733285466801274,-0.03332854668012739
2026-03-20 15:00:00,0.03,0.04118932468409262,-0.011189324684092623
2026-03-20 17:00:00,0.03,0.03453748576795896,-0.004537485767958961
2026-03-20 19:00:00,0.03,0.04057557631989054,-0.01057557631989054
2026-03-20 21:00:00,0.03,0.03622929993807475,-0.0062292999380747505
2026-03-20 23:00:00,0.04,0.0354716979594062,0.004528302040593804
2026-03-21 01:00:00,0.04,0.045630241849021966,-0.005630241849021965
2026-03-21 03:00:00,0.04,0.044270352529280375,-0.0042703525292803746
2026-03-21 05:00:00,0.03,0.04334673119534066,-0.013346731195340661
2026-03-21 07:00:00,0.03,0.02882031078287184,0.0011796892171281603
2026-03-21 09:00:00,0.04,0.03000155204308925,0.00999844795691075
2026-03-21 11:00:00,0.04,0.04055051983201573,-0.0005505198320157265
2026-03-21 13:00:00,0.03,0.03814740347894509,-0.00814740347894509
2026-03-21 15:00:00,0.03,0.02758736543435543,0.0024126345656445697
2026-03-21 17:00:00,0.03,0.03055749567088975,-0.0005574956708897516
2026-03-21 19:00:00,0.04,0.029997124102779955,0.010002875897220046
2026-03-21 21:00:00,0.03,0.038067684189670256,-0.008067684189670257
2026-03-21 23:00:00,0.03,0.028048368133756718,0.0019516318662432808
2026-03-22 01:00:00,0.03,0.028181870392532966,0.0018181296074670332
2026-03-22 03:00:00,0.03,0.029874909902034435,0.00012509009796556406
2026-03-22 05:00:00,0.03,0.02820662228443686,0.0017933777155631388
2026-03-22 07:00:00,0.04,0.028252803267046163,0.011747196732953838
